Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
5948,openstack/neutron,651,"[8313, 32761, 11975, 16688]","[841, 1131, 4694, 5948, 8313, 9531, 9845, 11975, 13995, 16688, 22348, 32761]","['neutron/agent/l2/extensions/local_ip.py', 'neutron/plugins/ml2/drivers/openvswitch/agent/common/constants.py', 'neutron/plugins/ml2/drivers/openvswitch/agent/openflow/native/br_int.py', 'neutron/plugins/ml2/drivers/openvswitch/agent/openflow/native/br_tun.py', 'neutron/plugins/ml2/drivers/openvswitch/agent/openflow/native/ovs_bridge.py', 'neutron/plugins/ml2/drivers/openvswitch/agent/ovs_neutron_agent.py', 'neutron/tests/unit/agent/l2/extensions/test_local_ip.py', 'neutron/tests/unit/plugins/ml2/drivers/openvswitch/agent/openflow/native/ovs_bridge_test_base.py', 'neutron/tests/unit/plugins/ml2/drivers/openvswitch/agent/openflow/native/test_br_int.py', 'neutron/tests/unit/plugins/ml2/drivers/openvswitch/agent/openflow/native/test_br_tun.py', 'neutron/agent/resource_cache.py', 'neutron/agent/rpc.py', 'neutron/db/local_ip_db.py']",Add Local IP L2 extension flows,closed
9816,openstack/puppet-manila,6,"[21129, 16137, 14985]","[14985, 16137, 21129, 22348]","['manifests/cron/db_purge.pp', 'spec/classes/manila_cron_db_purge_spec.rb']",Enable DB purge cron job after database is initialized,closed
9816,openstack/puppet-ceilometer,5,"[16137, 14985]","[14985, 16137, 22348]",['manifests/deps.pp'],Remove unnecessary dependency,closed
9816,openstack/puppet-keystone,92,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/keystone_config/openstackconfig_spec.rb', 'spec/unit/provider/keystone_domain_config/openstack_spec.rb', 'spec/unit/provider/keystone_puppet_config/ini_setting_spec.rb', 'spec/unit/provider/keystone_uwsgi_config/ini_setting_spec.rb', 'spec/unit/type/keystone_puppet_config_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-nova,122,"[20733, 16137, 14985]","[14985, 16137, 20733, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/libvirtd_config/ini_setting_spec.rb', 'spec/unit/provider/nova_api_metadata_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/nova_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/nova_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/nova_config/openstackconfig_spec.rb', 'spec/unit/provider/novajoin_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-murano,111,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/murano_cfapi_config/ini_setting_spec.rb', 'spec/unit/provider/murano_cfapi_paste_ini_config/ini_setting_spec.rb', 'spec/unit/provider/murano_config/ini_setting_spec.rb', 'spec/unit/provider/murano_paste_ini_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-watcher,30,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/watcher_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-manila,68,"[21129, 16137, 14985]","[14985, 16137, 21129, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/manila_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/manila_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/manila_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-tacker,30,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/tacker_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-octavia,84,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/octavia_api_uwsgi_config/openstackconfig_spec.rb', 'spec/unit/provider/octavia_config/openstackconfig_spec.rb', 'spec/unit/provider/octavia_ovn_provider_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-vitrage,46,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/vitrage_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/vitrage_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-sahara,100,"[16137, 14985]","[14985, 16137, 22348]","['spec/classes/sahara_client_spec.rb', 'spec/classes/sahara_config_spec.rb', 'spec/classes/sahara_db_mysql_spec.rb', 'spec/classes/sahara_db_postgresql_spec.rb', 'spec/classes/sahara_db_sync_spec.rb', 'spec/classes/sahara_init_spec.rb', 'spec/classes/sahara_keystone_auth_spec.rb', 'spec/classes/sahara_logging_spec.rb', 'spec/classes/sahara_notify_spec.rb', 'spec/shared_examples.rb', 'spec/spec_helper.rb', 'spec/unit/provider/sahara_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/sahara_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/sahara_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-tempest,26,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/tempest_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-ceilometer,26,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/ceilometer_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-neutron,561,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/ironic_neutron_agent_config/ini_settings_spec.rb', 'spec/unit/provider/neutron_agent_linuxbridge/ini_setting_spec.rb', 'spec/unit/provider/neutron_agent_ovs/ini_setting_spec.rb', 'spec/unit/provider/neutron_agent_vpp/ini_setting_spec.rb', 'spec/unit/provider/neutron_api_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/neutron_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_bgp_dragent_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_bgpvpn_bagpipe_config/openstackconfig_spec.rb', 'spec/unit/provider/neutron_bgpvpn_service_config/openstackconfig_spec.rb', 'spec/unit/provider/neutron_dhcp_agent_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_l2gw_agent_confg/ini_setting_spec.rb', 'spec/unit/provider/neutron_l2gw_service_config/openstackconfig_spec.rb', 'spec/unit/provider/neutron_l3_agent_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_metadata_agent_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_metering_agent_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_mlnx_agent_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_plugin_ml2/ini_setting_spec.rb', 'spec/unit/provider/neutron_plugin_nsx/ini_setting_spec.rb', 'spec/unit/provider/neutron_plugin_nuage/ini_setting_spec.rb', 'spec/unit/provider/neutron_plugin_nvp/ini_setting_spec.rb', 'spec/unit/provider/neutron_plugin_opencontrail/ini_setting_spec.rb', 'spec/unit/provider/neutron_rootwrap_config/ini_setting_spec.rb', 'spec/unit/provider/neutron_sfc_service_config/openstackconfig_spec.rb', 'spec/unit/provider/neutron_vpnaas_agent_config/ini_setting_spec.rb', 'spec/unit/provider/ovn_metadata_agent_config/ini_setting_spec.rb', 'spec/unit/type/neutron_api_paste_ini_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-rally,30,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/rally_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-designate,102,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/designate_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/designate_api_uwsgi_config/openstackconfig_spec.rb', 'spec/unit/provider/designate_config/openstackconfig_spec.rb', 'spec/unit/provider/designate_rootwrap_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-placement,17,"[16137, 14985]","[14985, 16137, 22348]",['spec/classes/placement_wsgi_apache_spec.rb'],Fix the ignored spec file,closed
9816,openstack/puppet-placement,46,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/placement_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/placement_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-aodh,2,"[16137, 14985]","[14985, 16137, 22348]",['spec/classes/aodh_wsgi_apache_spec.rb'],Do not assert indirect import of the apache class,closed
9816,openstack/puppet-aodh,62,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/aodh_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/aodh_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/aodh_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-ironic,58,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/ironic_config/openstackconfig_spec.rb', 'spec/unit/provider/ironic_inspector_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-heat,92,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/heat_api_cfn_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/heat_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/heat_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/heat_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-cloudkitty,62,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/cloudkitty_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/cloudkitty_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/cloudkitty_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-gnocchi,57,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/gnocchi_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/gnocchi_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/gnocchi_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-magnum,109,"[16137, 14985]","[14985, 16137, 22348]",['spec/classes/magnum_wsgi_apache_spec.rb'],Add missing unit tests for magnum::wsgi::apache,closed
9816,openstack/puppet-ec2api,59,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/ec2api_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/ec2api_config/ini_setting_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-barbican,63,"[16137, 14985]","[14985, 16137, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/barbican_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/barbican_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/barbican_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-ironic,79,"[22348, 14985]","[22348, 14985]","['spec/spec_helper.rb', 'spec/unit/provider/barbican_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/barbican_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/barbican_config/openstackconfig_spec.rb']",Add support for MultiStrOpt (inspector),new
33380,openstack/python-manilaclient,916,"[22348, 31213, 6413, 33380, 33431, 16643]","[22348, 31213, 6413, 33380, 33431, 16643]","['spec/spec_helper.rb', 'spec/unit/provider/barbican_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/barbican_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/barbican_config/openstackconfig_spec.rb']",[OSC] Implement Share Server Commands,new
28410,starlingx/tools,3,"[28410, 15435]","[15435, 22348, 28410]",['toCOPY/builder-constraints.txt'],Lock filelock to version 3.4.0 to retain python 2.7 support,closed
34377,openstack/ironic,2,"[11292, 22348]","[11292, 22348]",['toCOPY/builder-constraints.txt'],add Debian for doc,new
33431,openstack/cinder,49,"[22348, 31721]","[22348, 31721]",['toCOPY/builder-constraints.txt'],NetApp ONTAP: Fix sub-clone zapi call,new
12393,openstack/tripleo-quickstart,184,"[22348, 23181]","[22348, 23181]",['toCOPY/builder-constraints.txt'],[WIP] wallaby cs9 integration release file,new
32523,openstack/kolla-ansible,7,"[30491, 22629]","[22348, 22629, 30491]","['ansible/roles/octavia/templates/octavia.conf.j2', 'releasenotes/notes/bug-1950111-8e477fb6a5b58822.yaml']",Add ovn_sb_connection to octavia.conf,closed
13861,openstack/tripleo-quickstart,2,"[12393, 10969]","[10969, 12393, 22348, 23181]",['quickstart.sh'],Clean virtualenv only when inventory is not retained,closed
27615,openstack/glance_store,50,[9303],"[9303, 22348]","['glance_store/_drivers/cinder.py', 'glance_store/tests/unit/test_cinder_store.py', 'glance_store/tests/unit/test_multistore_cinder.py', 'releasenotes/notes/fix-ip-in-connector-info-36b95d9959f10f63.yaml']",Pass valid IP address to os-brick,closed
30491,openstack/kolla,1,"[26285, 30523, 22629]","[22348, 22629, 26285, 30523]",['bindep.txt'],bindep: drop dbus,closed
20813,openstack/cinder,70,"[22348, 20813, 4523, 5314]","[22348, 20813, 4523, 5314]",['bindep.txt'],[rbd] Fix creating encrypted volume from unencrypted image,new
30523,openstack/kolla-ansible,7,"[22348, 32657]","[22348, 32657]",['bindep.txt'],[Security] Add log4j vulnerability mitigation in Elasticsearch,new
27339,openstack/kolla-ansible,51,"[22348, 32029, 24072, 14826, 30491, 30523, 27339, 22629]","[22348, 32029, 24072, 14826, 30491, 30523, 27339, 22629]",['bindep.txt'],Use Docker healthchecks for mariadb-server service,new
31506,openstack/kolla-ansible,87,"[22348, 14826, 30491]","[22348, 14826, 30491]",['bindep.txt'],Support publishing notifications to outward_rabbitmq,new
23871,openstack/kolla-ansible,56,"[14200, 14826, 30491]","[14200, 14826, 22348, 30491]","['ansible/roles/ironic/tasks/config.yml', 'releasenotes/notes/bug-1952948-003aabe18144f569.yaml', 'ansible/roles/ironic/templates/ironic-inspector.json.j2']",Add ironic-inspector policy configuration,closed
9816,openstack/puppet-cinder,6,"[21129, 16137]","[16137, 21129, 22348]","['manifests/cron/db_purge.pp', 'spec/classes/cinder_cron_db_purge_spec.rb']",Enable DB purge cron job after database is initialized,closed
9816,openstack/puppet-cinder,69,"[21129, 16137]","[16137, 21129, 22348]","['spec/spec_helper.rb', 'spec/unit/provider/cinder_api_paste_ini/ini_setting_spec.rb', 'spec/unit/provider/cinder_api_uwsgi_config/ini_setting_spec.rb', 'spec/unit/provider/cinder_config/openstackconfig_spec.rb']",Load libraries in a single place,closed
9816,openstack/puppet-cinder,2,"[21129, 16137]","[16137, 21129, 22348]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Fix typo in resource name,closed
33174,openstack/kolla-ansible,1435,[22348],[22348],['lib/puppet/type/cinder_api_uwsgi_config.rb'],adds adjutant basic functionallity,new
33174,openstack/kolla,138,"[22348, 24072, 14826, 27330]","[22348, 24072, 14826, 27330]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Adds Adjutant support,new
32029,openstack/tripleo-ansible,72,"[22348, 23181, 32029, 32238, 7144, 14985, 8449]","[22348, 23181, 32029, 32238, 7144, 14985, 8449]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],replace imp module,new
12404,openstack/keystone,8,[22348],[22348],['lib/puppet/type/cinder_api_uwsgi_config.rb'],Support tls-proxy support,new
8556,openstack/devstack-plugin-ceph,39,"[22348, 10459, 4523, 4690]","[22348, 10459, 4523, 4690]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Moving the stable/rocky and older stable jobs to stable/stein,new
6413,openstack/devstack-plugin-ceph,2,"[22348, 6413, 28619, 9003]","[22348, 6413, 28619, 9003]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Fix auth ID caps for manila with ceph-mgr,new
14826,openstack/kolla-ansible,18,[22348],[22348],['lib/puppet/type/cinder_api_uwsgi_config.rb'],WIP: cinder: deploy cinder-volume on control for Ceph backend,new
9816,openstack/devstack,3,[22348],[22348],['lib/puppet/type/cinder_api_uwsgi_config.rb'],Cinder: Use new [internal_tenant] parameters,new
8556,openstack/devstack,8,"[8556, 22348, 7118, 22873, 6873]","[8556, 22348, 7118, 22873, 6873]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Run tempest-slow job on devstack gate,new
6469,openstack/devstack,2,"[22348, 6773]","[22348, 6773]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Replace dstat with pcp-dstat for openSUSE,new
14826,openstack/kolla-ansible,49,[22348],[22348],['lib/puppet/type/cinder_api_uwsgi_config.rb'],WIP: CI: monasca job follow up,new
11975,openstack/devstack,280,"[22348, 6773]","[22348, 6773]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],[OVN] Use OVN from packages,new
30491,openstack/kolla-ansible,28,"[22348, 30523, 13252]","[22348, 30523, 13252]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],[CI] Check fluentd errors,new
30491,openstack/kolla-ansible,10,"[22348, 30523, 13252]","[22348, 30523, 13252]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],fluentd: remove legacy parsing config,new
30491,openstack/kolla-ansible,14,"[22348, 30523, 13252]","[22348, 30523, 13252]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],fluentd: add modern parsing config,new
30491,openstack/kolla-ansible,123,"[22348, 30523, 13252]","[22348, 30523, 13252]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Fluentd cleanup,new
30491,openstack/kolla,89,"[22348, 30523, 30491, 13252]","[22348, 30523, 30491, 13252]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Clean up fluentd image recipe,new
32029,openstack/kolla-ansible,20,"[22348, 14826, 30491]","[22348, 14826, 30491]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Use Docker healthchecks for ironic-neutron-agent services,new
33608,openstack/nova,62,"[22348, 9708]","[22348, 9708]",['lib/puppet/type/cinder_api_uwsgi_config.rb'],Extend the reproducer for 1953359 and 1952915,new
10969,openstack/tripleo-quickstart,7,"[10969, 12393, 13861]","[6926, 10969, 12393, 13861, 22348, 23181]",['install-deps.sh'],Install wheel explicitly python3 venv is used,closed
15197,openstack/kayobe,9,"[14826, 22629]","[14826, 22348, 22629]","['ansible/group_vars/all/kolla', 'releasenotes/notes/enable-grafana-with-monasca-497d686e95d89242.yaml']",Deploy Grafana when Monasca is enabled,closed
32667,openstack/neutron-tempest-plugin,119,[22348],[22348],"['ansible/group_vars/all/kolla', 'releasenotes/notes/enable-grafana-with-monasca-497d686e95d89242.yaml']",(wip)Add local ip scenario tests,new
